Video ID,Segment ID,Modality,Start frame,End frame,Start time(s),End time(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position
250,250_3,Unimodal(Video),1720,2642,28.7,44.08,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,3
250,250_4,Unimodal(Video),2643,2767,44.09,46.16,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,4
250,250_5,Unimodal(Video),2781,3071,46.4,51.23,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,5
250,250_6,Unimodal(Video),3087,4056,51.5,67.67,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,6
250,250_7,Unimodal(Video),4071,5055,67.92,84.33,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,7
250,250_8,Unimodal(Video),5071,5307,84.6,88.54,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,8
250,250_9,Unimodal(Video),5323,6485,88.8,108.19,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,9
250,250_10,Unimodal(Video),6501,6721,108.46,112.13,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,10
250,250_11,Unimodal(Video),6735,8141,112.36,135.82,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250_Chicago police release video showing violent clash with protesters near Christopher Columbus statue.mp4,11
251,251_1,Unimodal(Video),0,5382,0,179.58,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251_Raw video Man shot by family friend after domestic violence incident, police say.mp4",1
252,252_1,Unimodal(Video),0,33,0,1.1,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252_CM Punk drops Seth Rollins with a GTS Raw highlights, May 26, 2025.mp4",1
252,252_2,"Multimodal(Video, Sound)",61,608,2.03,20.27,non-violent,0,Others,,,Sports broadcast,Non-violent,Shouting,90,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252_CM Punk drops Seth Rollins with a GTS Raw highlights, May 26, 2025.mp4",2
252,252_3,"Multimodal(Video, Sound)",609,805,20.3,26.83,violent,1,Others,,,Sports broadcast,Non-violent,Shouting,609,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252_CM Punk drops Seth Rollins with a GTS Raw highlights, May 26, 2025.mp4",3
252,252_4,"Multimodal(Video, Sound)",806,1594,26.87,53.13,non-violent,0,Others,,,Sports broadcast,Non-violent,Shouting,806,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252_CM Punk drops Seth Rollins with a GTS Raw highlights, May 26, 2025.mp4",4
252,252_5,Unimodal(Video),1620,1683,54,56.1,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252_CM Punk drops Seth Rollins with a GTS Raw highlights, May 26, 2025.mp4",5
253,253_1,"Multimodal(Video, Text)",0,272,0,9.07,non-violent,0,Self-filmed,Violent,"Armed, bullets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,1
253,253_2,Unimodal(Video),273,1180,9.1,39.33,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,2
253,253_3,"Multimodal(Video, Sound)",1181,1246,39.37,41.53,violent,1,Self-filmed,,,,Violent,Others,1200,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,3
253,253_4,"Multimodal(Video, Sound)",1247,1297,41.57,43.23,non-violent,0,Self-filmed,,,,Violent,Others,1290,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,4
253,253_5,"Multimodal(Video, Sound)",1298,1402,43.27,46.73,violent,1,Self-filmed,,,,Violent,Others,1298,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,5
253,253_6,"Multimodal(Video, Sound)",1403,1513,46.77,50.43,non-violent,0,Self-filmed,,,,Violent,Others,1440,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,6
253,253_7,"Multimodal(Video, Sound)",1514,1638,50.47,54.6,violent,1,Self-filmed,,,,Violent,Others,1514,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,7
253,253_8,"Multimodal(Video, Sound)",1639,1789,54.63,59.63,violent,1,Self-filmed,,,,Violent,Others,1639,1650,Violent,Gunshot,1665,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253_Security camera shows men posing as technicians dodge bullets and fail to break in to apartment.mp4,8
254,254_1,Unimodal(Video),0,427,0,7.12,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254_Man recording in the street gets confronted by woman ????????.mp4,1
254,254_2,"Multimodal(Video, Text)",428,503,7.13,8.38,non-violent,0,Self-filmed,Violent,shooting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254_Man recording in the street gets confronted by woman ????????.mp4,2
254,254_3,Unimodal(Video),504,668,8.4,11.13,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254_Man recording in the street gets confronted by woman ????????.mp4,3
254,254_4,"Multimodal(Video, Text)",669,755,11.15,12.58,non-violent,0,Self-filmed,Violent,shoot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254_Man recording in the street gets confronted by woman ????????.mp4,4
254,254_5,Unimodal(Video),756,3579,12.6,59.65,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254_Man recording in the street gets confronted by woman ????????.mp4,5
255,255_1,Unimodal(Video),0,255,0,10.2,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,1
255,255_2,Unimodal(Video),256,528,10.24,21.12,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,2
255,255_3,Unimodal(Video),529,557,21.16,22.28,violent,1,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,3
255,255_4,Unimodal(Video),558,627,22.32,25.08,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,4
255,255_5,Unimodal(Video),628,671,25.12,26.84,violent,1,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,5
255,255_6,Unimodal(Video),672,790,26.88,31.6,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,6
255,255_7,Unimodal(Video),791,840,31.64,33.6,violent,1,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,7
255,255_8,"Multimodal(Video, Sound)",841,1112,33.64,44.48,non-violent,0,Dashcam,,,,Violent,Others,1100,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,8
255,255_9,"Multimodal(Video, Sound)",1113,1155,44.52,46.2,violent,1,Dashcam,,,,Violent,Others,1113,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,9
255,255_10,Unimodal(Video),1156,1210,46.24,48.4,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,10
255,255_11,Unimodal(Video),1211,1270,48.44,50.8,violent,1,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,11
255,255_12,Unimodal(Video),1271,1550,50.84,62,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,12
255,255_13,Unimodal(Video),1551,1575,62.04,63,violent,1,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,13
255,255_14,Unimodal(Video),1576,1693,63.04,67.72,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,14
255,255_15,Unimodal(Video),1694,1717,67.76,68.68,violent,1,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,15
255,255_16,Unimodal(Video),1718,1730,68.72,69.2,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,16
255,255_17,Unimodal(Video),1731,1732,69.24,69.28,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,17
255,255_18,Unimodal(Video),1733,1939,69.32,77.56,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255_Dash cam captures amusing road rage attack  9 News Australia.mp4,18
256,256_1,Unimodal(Video),0,150,0,5,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256_Non-violent offenses can be concealed from public record under new law.mp4,1
256,256_2,Unimodal(Video),151,2084,5.04,69.54,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256_Non-violent offenses can be concealed from public record under new law.mp4,2
256,256_3,"Multimodal(Video, Text)",2085,2294,69.57,76.54,non-violent,0,News,Violent,"CRIME, CRIMINAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256_Non-violent offenses can be concealed from public record under new law.mp4,3
256,256_4,Unimodal(Video),2300,2311,76.74,77.11,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256_Non-violent offenses can be concealed from public record under new law.mp4,4
257,257_1,Unimodal(Video),0,44,0,1.47,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,1
257,257_2,Unimodal(Video),45,45,1.5,1.5,violent,1,Combination,,,News+Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,2
257,257_3,Unimodal(Video),46,177,1.53,5.91,violent,1,Combination,,DEADLY CONFRONTATION,News+Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,3
257,257_4,"Multimodal(Video, Sound)",178,629,5.94,20.99,violent,1,Combination,,DEADLY CONFRONTATION,News+Bodycam,Violent,Shouting,180,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,4
257,257_5,Unimodal(Video),636,636,21.22,21.22,none,,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,5
257,257_6,"Multimodal(Video, Text)",642,642,21.42,21.42,non-violent,0,News,Violent,DEADLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,6
257,257_7,Unimodal(Video),643,758,21.45,25.29,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,7
257,257_8,"Multimodal(Video, Text)",759,925,25.33,30.86,non-violent,0,News,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,8
257,257_9,"Multimodal(Video, Text)",926,1532,30.9,51.12,non-violent,0,Self-filmed,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,9
257,257_10,"Multimodal(Video, Sound, Text)",1533,1619,51.15,54.02,violent,1,Self-filmed,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,Violent,Shouting,1558,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,10
257,257_11,"Multimodal(Video, Text)",1629,1673,54.35,55.82,non-violent,0,News,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,11
257,257_12,"Multimodal(Video, Sound, Text)",1683,2257,56.16,75.31,violent,1,Bodycam,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,Violent,Shouting,1738,1798,Violent,Shouting,2038,2098,Violent,Gunshot,2113,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,12
257,257_13,"Multimodal(Video, Text)",2258,2684,75.34,89.56,non-violent,0,News,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,13
258,258_1,"Multimodal(Video, Sound)",0,489,0,10.24,non-violent,0,Bodycam,,,,Violent,Shouting,382,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,1
258,258_2,"Multimodal(Video, Sound)",490,595,10.26,12.46,violent,1,Bodycam,,,,Violent,Gunshot,525,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,2
258,258_3,"Multimodal(Video, Sound)",596,746,12.48,15.62,non-violent,0,Bodycam,,,,Violent,Gunshot,596,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,3
258,258_4,"Multimodal(Video, Sound, Text)",747,1084,15.64,22.69,non-violent,0,Bodycam,Violent,gunfire,,Violent,Shouting,1051,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,4
258,258_5,"Multimodal(Video, Sound)",1085,1240,22.71,25.96,violent,1,Bodycam,,,,Violent,Shouting,1085,1099,Violent,Gunshot,1123,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,5
258,258_6,Unimodal(Video),1241,1277,25.98,26.73,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,6
258,258_7,"Multimodal(Video, Sound)",1278,1295,26.75,27.11,violent,1,Bodycam,,,,Violent,Shouting,1290,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,7
258,258_8,"Multimodal(Video, Sound)",1296,1670,27.13,34.96,non-violent,0,Bodycam,,,,Violent,Shouting,1296,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,8
258,258_9,Unimodal(Video),1692,1707,35.42,35.73,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,9
258,258_11,Unimodal(Video),1934,2149,40.49,44.99,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,11
258,258_12,Unimodal(Video),2169,2177,45.41,45.57,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,12
258,258_13,Unimodal(Video),2196,2389,45.97,50.01,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,13
258,258_14,Unimodal(Video),2410,2413,50.45,50.51,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,14
258,258_15,Unimodal(Video),2436,2626,51,54.97,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,15
258,258_16,Unimodal(Video),2645,2657,55.37,55.62,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,16
258,258_17,Unimodal(Video),2676,2868,56.02,60.04,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,17
258,258_18,Unimodal(Video),2890,2894,60.5,60.58,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,18
258,258_19,Unimodal(Video),2914,3105,61,65,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,19
258,258_20,Unimodal(Video),3128,3143,65.48,65.8,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,20
258,258_22,"Multimodal(Video, Sound)",3319,4308,69.48,90.18,violent,1,Bodycam,,,,Violent,Shouting,3344,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,22
258,258_23,"Multimodal(Video, Text)",4317,4321,90.37,90.46,none,,Others,Violent,Weapon,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,23
258,258_24,"Multimodal(Video, Text)",4332,4621,90.69,96.74,violent,1,Others,Violent,Weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,24
258,258_25,"Multimodal(Video, Text)",4641,4642,97.16,97.18,none,,Others,Violent,Weapon,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,25
258,258_26,Unimodal(Video),4643,4645,97.2,97.24,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,26
258,258_27,Unimodal(Video),4669,4814,97.74,100.78,violent,1,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,27
259,259_1,Unimodal(Video),0,176,0,5.87,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,1
259,259_2,Unimodal(Video),179,179,5.97,5.97,none,,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,2
259,259_3,Unimodal(Video),184,380,6.14,12.68,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,3
259,259_4,Unimodal(Video),388,746,12.95,24.89,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,4
259,259_5,Unimodal(Video),753,880,25.12,29.36,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,5
259,259_6,Unimodal(Video),891,1134,29.73,37.84,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,6
259,259_7,Unimodal(Video),1145,1247,38.2,41.61,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,7
259,259_8,Unimodal(Video),1258,1620,41.97,54.05,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,8
259,259_9,Unimodal(Video),1627,2115,54.29,70.57,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,9
259,259_10,Unimodal(Video),2123,3435,70.84,114.61,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,10
259,259_11,Unimodal(Video),3439,3599,114.75,120.09,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,11
260,260_1,Unimodal(Video),0,1,0,0.02,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,1
260,260_2,"Multimodal(Video, Sound)",30,2343,0.6,46.86,non-violent,0,Bodycam,,,,Violent,Shouting,2300,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,2
260,260_3,"Multimodal(Video, Sound)",2344,2706,46.88,54.12,violent,1,Bodycam,,,,Violent,Shouting,2344,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,3
260,260_4,Unimodal(Video),2707,3163,54.14,63.26,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,4
260,260_5,Unimodal(Video),3188,3189,63.76,63.78,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,5
261,261_1,"Multimodal(Video, Sound)",0,857,0,28.6,non-violent,0,Bodycam,,,,Violent,Others,0,150,Violent,Shouting,180,450,Violent,Others,510,659,Violent,Shouting,689,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,1
261,261_2,"Multimodal(Video, Sound)",858,2001,28.63,66.77,violent,1,Bodycam,,,,Violent,Shouting,858,1199,Violent,Shouting,1409,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,2
261,261_3,"Multimodal(Video, Sound)",2002,2276,66.8,75.94,none,,Bodycam,,,,Violent,Shouting,2002,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,3
261,261_4,Unimodal(Video),2277,2425,75.98,80.91,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,4
