Video ID,Segment ID,Modality,Start frame,End frame,Duration(frames),Start time(s),End time(s),Duration(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position
257,257_8,"Multimodal(Video, Text)",759,925,167,25.33,30.86,5.53,non-violent,0,News,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,8
257,257_9,"Multimodal(Video, Text)",926,1532,607,30.9,51.12,20.22,non-violent,0,Self-filmed,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,9
257,257_10,"Multimodal(Video, Sound, Text)",1533,1619,87,51.15,54.02,2.87,violent,1,Self-filmed,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,Violent,Shouting,1558,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,10
257,257_11,"Multimodal(Video, Text)",1629,1673,45,54.35,55.82,1.47,non-violent,0,News,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,11
257,257_12,"Multimodal(Video, Sound, Text)",1683,2257,575,56.16,75.31,19.15,violent,1,Bodycam,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,Violent,Shouting,1738,1798,Violent,Shouting,2038,2098,Violent,Gunshot,2113,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,12
257,257_13,"Multimodal(Video, Text)",2258,2684,427,75.34,89.56,14.22,non-violent,0,News,Violent,"DEADLY CONFRONTATION, SHOOT, KILL, VIOLENCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257_Body camera video shows deadly police confrontation.mp4,13
258,258_1,"Multimodal(Video, Sound)",0,489,490,0,10.24,10.24,non-violent,0,Bodycam,,,,Violent,Shouting,382,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,1
258,258_2,"Multimodal(Video, Sound)",490,595,106,10.26,12.46,2.2,violent,1,Bodycam,,,,Violent,Gunshot,525,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,2
258,258_3,"Multimodal(Video, Sound)",596,746,151,12.48,15.62,3.14,non-violent,0,Bodycam,,,,Violent,Gunshot,596,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,3
258,258_4,"Multimodal(Video, Sound, Text)",747,1084,338,15.64,22.69,7.05,non-violent,0,Bodycam,Violent,gunfire,,Violent,Shouting,1051,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,4
258,258_5,"Multimodal(Video, Sound)",1085,1240,156,22.71,25.96,3.25,violent,1,Bodycam,,,,Violent,Shouting,1085,1099,Violent,Gunshot,1123,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,5
258,258_6,Unimodal(Video),1241,1277,37,25.98,26.73,0.75,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,6
258,258_7,"Multimodal(Video, Sound)",1278,1295,18,26.75,27.11,0.36,violent,1,Bodycam,,,,Violent,Shouting,1290,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,7
258,258_8,"Multimodal(Video, Sound)",1296,1670,375,27.13,34.96,7.83,non-violent,0,Bodycam,,,,Violent,Shouting,1296,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,8
258,258_9,Unimodal(Video),1692,1707,16,35.42,35.73,0.31,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,9
258,258_11,Unimodal(Video),1934,2149,216,40.49,44.99,4.5,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,11
258,258_12,Unimodal(Video),2169,2177,9,45.41,45.57,0.16,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,12
258,258_13,Unimodal(Video),2196,2389,194,45.97,50.01,4.04,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,13
258,258_14,Unimodal(Video),2410,2413,4,50.45,50.51,0.06,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,14
258,258_15,Unimodal(Video),2436,2626,191,51,54.97,3.97,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,15
258,258_16,Unimodal(Video),2645,2657,13,55.37,55.62,0.25,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,16
258,258_17,Unimodal(Video),2676,2868,193,56.02,60.04,4.02,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,17
258,258_18,Unimodal(Video),2890,2894,5,60.5,60.58,0.08,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,18
258,258_19,Unimodal(Video),2914,3105,192,61,65,4,non-violent,0,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,19
258,258_20,Unimodal(Video),3128,3143,16,65.48,65.8,0.32,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,20
258,258_22,"Multimodal(Video, Sound)",3319,4308,990,69.48,90.18,20.7,violent,1,Bodycam,,,,Violent,Shouting,3344,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,22
258,258_23,"Multimodal(Video, Text)",4317,4321,5,90.37,90.46,0.09,none,,Others,Violent,Weapon,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,23
258,258_24,"Multimodal(Video, Text)",4332,4621,290,90.69,96.74,6.05,violent,1,Others,Violent,Weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,24
258,258_25,"Multimodal(Video, Text)",4641,4642,2,97.16,97.18,0.02,none,,Others,Violent,Weapon,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,25
258,258_26,Unimodal(Video),4643,4645,3,97.2,97.24,0.04,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,26
258,258_27,Unimodal(Video),4669,4814,146,97.74,100.78,3.04,violent,1,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258_body camera shows police confrontation.mp4,27
259,259_1,Unimodal(Video),0,176,177,0,5.87,5.87,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,1
259,259_2,Unimodal(Video),179,179,1,5.97,5.97,0,none,,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,2
259,259_3,Unimodal(Video),184,380,197,6.14,12.68,6.54,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,3
259,259_4,Unimodal(Video),388,746,359,12.95,24.89,11.94,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,4
259,259_5,Unimodal(Video),753,880,128,25.12,29.36,4.24,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,5
259,259_6,Unimodal(Video),891,1134,244,29.73,37.84,8.11,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,6
259,259_7,Unimodal(Video),1145,1247,103,38.2,41.61,3.41,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,7
259,259_8,Unimodal(Video),1258,1620,363,41.97,54.05,12.08,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,8
259,259_9,Unimodal(Video),1627,2115,489,54.29,70.57,16.28,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,9
259,259_10,Unimodal(Video),2123,3435,1313,70.84,114.61,43.77,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,10
259,259_11,Unimodal(Video),3439,3599,161,114.75,120.09,5.34,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259_Dwayne Johnson Gets Pulled Over and Teases Police About Having 'Guns'.mp4,11
260,260_1,Unimodal(Video),0,1,2,0,0.02,0.02,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,1
260,260_2,"Multimodal(Video, Sound)",30,2343,2314,0.6,46.86,46.26,non-violent,0,Bodycam,,,,Violent,Shouting,2300,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,2
260,260_3,"Multimodal(Video, Sound)",2344,2706,363,46.88,54.12,7.24,violent,1,Bodycam,,,,Violent,Shouting,2344,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,3
260,260_4,Unimodal(Video),2707,3163,457,54.14,63.26,9.12,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,4
260,260_5,Unimodal(Video),3188,3189,2,63.76,63.78,0.02,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260_Police bodycam shows Superfit NYPD cop chase down teenage phone thief.mp4,5
261,261_1,"Multimodal(Video, Sound)",0,857,858,0,28.6,28.6,non-violent,0,Bodycam,,,,Violent,Others,0,150,Violent,Shouting,180,450,Violent,Others,510,659,Violent,Shouting,689,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,1
261,261_2,"Multimodal(Video, Sound)",858,2001,1144,28.63,66.77,38.14,violent,1,Bodycam,,,,Violent,Shouting,858,1199,Violent,Shouting,1409,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,2
261,261_3,"Multimodal(Video, Sound)",2002,2276,275,66.8,75.94,9.14,none,,Bodycam,,,,Violent,Shouting,2002,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,3
261,261_4,Unimodal(Video),2277,2425,149,75.98,80.91,4.93,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,4
261,261_5,Unimodal(Video),2426,2796,371,80.95,93.29,12.34,none,,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Bodycam Shows Officer Deploy K9 Shep On Fleeing Suspect.mp4,5
262,262_1,Unimodal(Video),0,116,117,0,4.83,4.83,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",1
262,262_2,Unimodal(Video),127,127,1,5.29,5.29,0,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",2
262,262_3,Unimodal(Video),130,491,362,5.42,20.46,15.04,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",3
262,262_4,Unimodal(Video),500,501,2,20.83,20.87,0.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",4
262,262_5,Unimodal(Video),504,985,482,21,41.04,20.04,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",5
262,262_6,Unimodal(Video),993,995,3,41.37,41.46,0.09,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",6
262,262_7,Unimodal(Video),996,1166,171,41.5,48.58,7.08,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",7
262,262_8,Unimodal(Video),1175,1176,2,48.96,49,0.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",8
262,262_9,Unimodal(Video),1178,1297,120,49.08,54.04,4.96,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",9
262,262_10,Unimodal(Video),1305,1306,2,54.37,54.42,0.05,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",10
262,262_11,"Multimodal(Video, Sound)",1307,2132,826,54.46,88.83,34.37,non-violent,0,Bodycam,,,,Violent,Others,2064,2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",11
262,262_12,Unimodal(Video),2141,2142,2,89.21,89.25,0.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",12
262,262_13,Unimodal(Video),2143,2327,185,89.29,96.96,7.67,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",13
262,262_14,Unimodal(Video),2335,2336,2,97.29,97.33,0.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",14
262,262_15,Unimodal(Video),2337,2420,84,97.37,100.83,3.46,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",15
262,262_16,Unimodal(Video),2428,2429,2,101.17,101.21,0.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",16
262,262_17,"Multimodal(Video, Sound)",2430,2533,104,101.25,105.54,4.29,non-violent,0,Bodycam,,,,Violent,Others,2448,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",17
262,262_18,Unimodal(Video),2541,2542,2,105.87,105.92,0.05,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",18
262,262_19,Unimodal(Video),2543,2602,60,105.96,108.42,2.46,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",19
262,262_20,Unimodal(Video),2609,2610,2,108.71,108.75,0.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",20
262,262_21,Unimodal(Video),2611,2752,142,108.79,114.67,5.88,non-violent,0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",21
262,262_22,Unimodal(Video),2756,2774,19,114.83,115.58,0.75,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262_Haley Joel Osment yells Jewish slurs, struggles with police in arrest video.mp4",22
263,263_2,"Multimodal(Video, Sound)",96,129,34,4,5.38,1.38,non-violent,0,Bodycam,,,,Violent,Shouting,120,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263_Knife-wielding man charges at officers before being fatally shot.mp4,2
263,263_3,"Multimodal(Video, Sound)",130,397,268,5.42,16.56,11.14,violent,1,Bodycam,,,,Violent,Shouting,130,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263_Knife-wielding man charges at officers before being fatally shot.mp4,3
263,263_4,"Multimodal(Video, Sound)",410,412,3,17.1,17.18,0.08,none,,Others,,,White screen,Violent,Shouting,410,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263_Knife-wielding man charges at officers before being fatally shot.mp4,4
263,263_5,"Multimodal(Video, Sound)",426,1480,1055,17.77,61.73,43.96,violent,1,Bodycam,,,,Violent,Shouting,426,432,Violent,Gunshot,456,504,Violent,Shouting,528,1007,Violent,Gunshot,1175,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263_Knife-wielding man charges at officers before being fatally shot.mp4,5
263,263_6,Unimodal(Video),1506,1507,2,62.81,62.85,0.04,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263_Knife-wielding man charges at officers before being fatally shot.mp4,6
264,264_1,"Multimodal(Video, Sound, Text)",0,1737,1738,0,28.98,28.98,violent,1,Self-filmed,Violent,"FIGHTING, SMACKING",,Violent,Shouting,0,360,Violent,Others,420,480,Violent,Shouting,509,659,Violent,Others,719,719,Violent,Shouting,779,1259,Violent,Others,1319,1319,Violent,Shouting,1379,1737,,,,,,,,,,,,,,,,,264_School police officers get caught up in fight in Highland.mp4,1
264,264_2,"Multimodal(Video, Sound, Text)",1738,3034,1297,29,50.62,21.62,violent,1,Self-filmed,Violent,"FIGHTING, SMACKING",,Violent,Shouting,1738,2278,Violent,Others,2338,2338,Violent,Shouting,2398,2577,Violent,Others,2637,2637,Violent,Shouting,2697,2817,Violent,Others,2877,2877,Violent,Shouting,2937,3034,,,,,,,,,,,,,,,,,264_School police officers get caught up in fight in Highland.mp4,2
264,264_3,"Multimodal(Video, Sound, Text)",3035,5147,2113,50.63,85.87,35.24,violent,1,Self-filmed,Violent,"FIGHTING, SMACKING",,Violent,Shouting,3035,3596,Violent,Others,3656,3656,Violent,Shouting,3716,4256,Violent,Others,4316,4316,Violent,Shouting,4376,4436,Violent,Others,4466,4436,Violent,Shouting,4496,4915,,,,,,,,,,,,,,,,,264_School police officers get caught up in fight in Highland.mp4,3
264,264_4,"Multimodal(Video, Text)",5148,5291,144,85.89,88.27,2.38,non-violent,0,Self-filmed,Violent,"FIGHTING, SMACKING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264_School police officers get caught up in fight in Highland.mp4,4
265,265_1,"Multimodal(Video, Sound)",0,775,776,0,25.86,25.86,non-violent,0,Dashcam,,,,Violent,Gunshot,330,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265_Driver of armoured vehicle evades armed robbers in brazen highway heist  CAUGHT ON CAMERA.mp4,1
265,265_2,"Multimodal(Video, Sound)",776,4729,3954,25.89,157.79,131.9,violent,1,Dashcam,,,,Violent,Gunshot,2877,2997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265_Driver of armoured vehicle evades armed robbers in brazen highway heist  CAUGHT ON CAMERA.mp4,2
265,265_3,Unimodal(Video),4730,4844,115,157.82,161.63,3.81,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265_Driver of armoured vehicle evades armed robbers in brazen highway heist  CAUGHT ON CAMERA.mp4,3
266,266_1,Unimodal(Video),0,62,63,0,2.07,2.07,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,1
266,266_2,"Multimodal(Video, Text)",63,255,193,2.1,8.51,6.41,non-violent,0,News,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,2
266,266_3,Unimodal(Video),256,884,629,8.54,29.5,20.96,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,3
266,266_4,Unimodal(Video),885,1779,895,29.53,59.36,29.83,violent,1,Combination,,,Self-filmed+news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,4
266,266_5,Unimodal(Video),1780,2047,268,59.39,68.3,8.91,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,5
266,266_6,Unimodal(Video),2048,2262,215,68.33,75.48,7.15,violent,1,Combination,,,Self-filmed+news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,6
266,266_7,Unimodal(Video),2263,3535,1273,75.51,117.95,42.44,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,7
266,266_8,Unimodal(Video),3536,3570,35,117.98,119.12,1.14,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,8
266,266_9,Unimodal(Video),3576,3584,9,119.32,119.59,0.27,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,9
266,266_10,"Multimodal(Video, Text)",3585,3894,310,119.62,129.93,10.31,non-violent,0,News,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,10
266,266_11,Unimodal(Video),3895,4139,245,129.96,138.1,8.14,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266_Teens brawl with cops in subway station.mp4,11
267,267_1,Unimodal(Video),0,20,21,0,0.8,0.8,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267_Footage Shows Moment Woman Arrested After Shocking Hamburg Train Stabbing.mp4,1
267,267_2,"Multimodal(Video, Text)",21,197,177,0.84,7.88,7.04,violent,1,Self-filmed,Violent,arrested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267_Footage Shows Moment Woman Arrested After Shocking Hamburg Train Stabbing.mp4,2
267,267_3,Unimodal(Video),198,235,38,7.92,9.4,1.48,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267_Footage Shows Moment Woman Arrested After Shocking Hamburg Train Stabbing.mp4,3
267,267_4,"Multimodal(Video, Text)",236,384,149,9.44,15.36,5.92,non-violent,0,Self-filmed,Violent,stabbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267_Footage Shows Moment Woman Arrested After Shocking Hamburg Train Stabbing.mp4,4
